Unnamed: 0,Date,Centre_Name,Price
72347,08-04-15,MUMBAI,2250.0
72348,08-04-15,NAGPUR,2217.0
72418,09-04-15,MUMBAI,2250.0
72419,09-04-15,NAGPUR,2217.0
72489,10-04-15,MUMBAI,2250.0
72490,10-04-15,NAGPUR,2217.0
72560,13-04-15,MUMBAI,2250.0
72561,13-04-15,NAGPUR,2217.0
72631,15-04-15,MUMBAI,2250.0
72632,15-04-15,NAGPUR,2217.0
72702,16-04-15,MUMBAI,2250.0
72703,16-04-15,NAGPUR,2217.0
72773,17-04-15,MUMBAI,2250.0
72774,17-04-15,NAGPUR,2217.0
72844,20-04-15,MUMBAI,2250.0
72845,20-04-15,NAGPUR,2217.0
72915,21-04-15,MUMBAI,2250.0
72916,21-04-15,NAGPUR,2217.0
72986,22-04-15,MUMBAI,2250.0
72987,22-04-15,NAGPUR,2217.0
73057,23-04-15,MUMBAI,2250.0
73058,23-04-15,NAGPUR,2217.0
73128,24-04-15,MUMBAI,2250.0
73129,24-04-15,NAGPUR,2217.0
73199,27-04-15,MUMBAI,2250.0
73200,27-04-15,NAGPUR,2217.0
73270,28-04-15,MUMBAI,2250.0
73271,28-04-15,NAGPUR,2267.0
